type,city,state,zip,amount,contributorType,contributionType,contributionSubType,date,matchAmount,oaeType,campaignId,campaignName,officeSought,batchId,source_file_group,longitude,latitude,isMiscCashContributionUnder100,district,year,candidate,candidate_norm,is_public_matching_contribution
contribution,Portland,OR,97217,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-18233,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97213,25.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30477,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Raymond,ME,04071,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,allowable,144,Sameer Kanal 2024, Councilor District 2,batch-30478,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97209,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-4703,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Bolivar,WV,25425,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,allowable,144,Sameer Kanal 2024, Councilor District 2,batch-30480,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Davis,CA,95616,25.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,allowable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-10599,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97217,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30482,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97203,25.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-28,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97202,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-16425,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97203,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30485,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97202,10.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30486,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97214,25.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30487,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Philadelphia,PA,19130,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,allowable,144,Sameer Kanal 2024, Councilor District 2,batch-30488,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97220,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30489,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97212,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,125,Marnie Glickman 2024, Councilor District 2,batch-25822,participant,,,,2,2024,Marnie Glickman,marnie glickman,False
contribution,Portland,OR,97202,10.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,90.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30491,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97206,11.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,99.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-29491,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97212,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30493,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,East Lyme,CT,06333,50.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,allowable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30494,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97225,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-30495,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,PORTLAND,OR,97218,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30496,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Happy Valley,OR,97086,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,allowable,144,Sameer Kanal 2024, Councilor District 2,batch-30497,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97218,100.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,125,Marnie Glickman 2024, Councilor District 2,batch-22241,participant,,,,2,2024,Marnie Glickman,marnie glickman,False
contribution,Portland,OR,97219,15.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,0.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-13759,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97225,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-30500,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97229,25.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-30501,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97217,50.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-30502,participant,,,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97217,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,125,Marnie Glickman 2024, Councilor District 2,batch-3672,participant,,,,2,2024,Marnie Glickman,marnie glickman,False
contribution,Portland,OR,97214,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-8673,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97210,24.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-647,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97219,10.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,90.0,matchable,125,Marnie Glickman 2024, Councilor District 2,batch-30506,participant,,,,2,2024,Marnie Glickman,marnie glickman,False
contribution,Portland,OR,97239,50.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,125,Marnie Glickman 2024, Councilor District 2,batch-30507,participant,,,,2,2024,Marnie Glickman,marnie glickman,False
contribution,PAWTUCKET,RI,02861,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,,allowable,144,Sameer Kanal 2024, Councilor District 2,batch-30508,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97217,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-30509,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,portland,OR,97213,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-30510,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97215,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-158,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97220,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,74,Jamie Dunphy 2024, Councilor District 1,batch-30386,participant,,,,1,2024,Jamie Dunphy,jamie dunphy,False
contribution,Portland,OR,97211,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-30513,participant,,,,3,2024,Angelita Morillo,angelita morillo,False
contribution,Portland,OR,97211,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-4254,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97221,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,0.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-9752,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97214,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,0.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-4249,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97216,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,0.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-7689,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97211,24.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-8080,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97214,20.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,180.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-9998,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97206,10.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,0.0,matchable,73,Tiffany Koyama Lane 2024, Councilor District 3,batch-9195,participant,,,,3,2024,Tiffany Koyama Lane,tiffany koyama lane,False
contribution,Portland,OR,97224,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,0.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-29020,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,PORTLAND,OR,97217,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-28876,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97219,5.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,45.0,matchable,144,Sameer Kanal 2024, Councilor District 2,batch-29035,participant,,,,2,2024,Sameer Kanal,sameer kanal,False
contribution,Portland,OR,97212,28.0,individual,contribution,cash,2024-08-10 17:00:00+00:00,0.0,matchable,60,Angelita Morillo 2024, Councilor District 3,batch-5557,participant,,,,3,2024,Angelita Morillo,angelita morillo,False
contribution,North Plains,OR,97133,50.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,allowable,51,Chris Flanary 2024, Councilor District 3,batch-30526,participant,,,,3,2024,Chris Flanary,chris flanary,False
contribution,Portland,OR,97217,100.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,108,Eric Zimmerman 2024, Councilor District 4,batch-30527,participant,,,,4,2024,Eric Zimmerman,eric zimmerman,False
contribution,Portland,OR,97202,100.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,105,Steve Novick 2024, Councilor District 3,batch-1761,participant,,,,3,2024,Steve Novick,steve novick,False
contribution,Portland,OR,97230,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,0.0,matchable,115,Noah Ernst 2024, Councilor District 1,batch-30529,participant,,,,1,2024,Noah Ernst,noah ernst,False
contribution,Seattle,WA,98125,25.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,allowable,51,Chris Flanary 2024, Councilor District 3,batch-30530,participant,,,,3,2024,Chris Flanary,chris flanary,False
contribution,Portland,OR,97230,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,matchable,120,Michael Trimble 2024, Councilor District 4,batch-9787,participant,,,,4,2024,Michael Trimble,michael trimble,False
contribution,Portland,OR,97214,10.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,matchable,152,Harrison Kass 2024, Councilor District 3,batch-3487,participant,,,,3,2024,Harrison Kass,harrison kass,False
contribution,Portland,OR,97214,10.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,matchable,120,Michael Trimble 2024, Councilor District 4,batch-23046,participant,,,,4,2024,Michael Trimble,michael trimble,False
contribution,Portland,OR,97213,5.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,matchable,142,Bob Simril 2024, Councilor District 2,batch-30534,participant,,,,2,2024,Bob Simril,bob simril,False
contribution,Portland,OR,97211,5.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,45.0,matchable,150,Loretta Smith 2024, Councilor District 1,batch-30535,participant,,,,1,2024,Loretta Smith,loretta smith,False
contribution,Seattle,WA,98106,25.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,allowable,51,Chris Flanary 2024, Councilor District 3,batch-30536,participant,,,,3,2024,Chris Flanary,chris flanary,False
contribution,Portland,OR,97219,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,matchable,97,Eli Arnold 2024, Councilor District 4,batch-11570,participant,,,,4,2024,Eli Arnold,eli arnold,False
contribution,Portland,OR,97217,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,matchable,66,Deian Salazar 2024, Councilor District 1,batch-27625,participant,,,,1,2024,Deian Salazar,deian salazar,False
contribution,Portland,OR,97213,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,152,Harrison Kass 2024, Councilor District 3,batch-27657,participant,,,,3,2024,Harrison Kass,harrison kass,False
contribution,Portland,OR,97205,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,0.0,matchable,103,Cayle Tern 2024, Councilor District 1,batch-29209,participant,,,,1,2024,Cayle Tern,cayle tern,False
contribution,Portland,OR,97212,5.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,0.0,matchable,103,Cayle Tern 2024, Councilor District 1,batch-25194,participant,,,,1,2024,Cayle Tern,cayle tern,False
contribution,Portland,OR,97219,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,77,Olivia Clark 2024, Councilor District 4,batch-4454,participant,,,,4,2024,Olivia Clark,olivia clark,False
contribution,Portland,OR,97219,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,0.0,matchable,93,Terrence Hayes 2024, Councilor District 1,batch-13311,participant,,,,1,2024,Terrence Hayes,terrence hayes,False
contribution,Vancouver,WA,98661,5.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,allowable,78,Sarah Silkie 2024, Councilor District 4,batch-30544,participant,,,,4,2024,Sarah Silkie,sarah silkie,False
contribution,Portland,OR,97203,25.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,51,Chris Flanary 2024, Councilor District 3,batch-30545,participant,,,,3,2024,Chris Flanary,chris flanary,False
contribution,Portland,OR,97213,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,152,Harrison Kass 2024, Councilor District 3,batch-1243,participant,,,,3,2024,Harrison Kass,harrison kass,False
contribution,Portland,OR,97202,10.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,90.0,matchable,78,Sarah Silkie 2024, Councilor District 4,batch-30547,participant,,,,4,2024,Sarah Silkie,sarah silkie,False
contribution,Portland,OR,97212,100.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,matchable,105,Steve Novick 2024, Councilor District 3,batch-6966,participant,,,,3,2024,Steve Novick,steve novick,False
contribution,Portland,OR,97217,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,72,Chad Lykins 2024, Councilor District 4,batch-29024,participant,,,,4,2024,Chad Lykins,chad lykins,False
contribution,Boise,ID,83702,100.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,,allowable,152,Harrison Kass 2024, Councilor District 3,batch-30550,participant,,,,3,2024,Harrison Kass,harrison kass,False
contribution,Portland,OR,97217,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,78,Sarah Silkie 2024, Councilor District 4,batch-29024,participant,,,,4,2024,Sarah Silkie,sarah silkie,False
contribution,Portland,OR,97219,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,133,Lisa Freeman 2024, Councilor District 4,batch-13759,participant,,,,4,2024,Lisa Freeman,lisa freeman,False
contribution,Portland,OR,97215,5.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,45.0,matchable,93,Terrence Hayes 2024, Councilor District 1,batch-30553,participant,,,,1,2024,Terrence Hayes,terrence hayes,False
contribution,Portland,OR,97202,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,118,Ben Hufford 2024, Councilor District 4,batch-1600,participant,,,,4,2024,Ben Hufford,ben hufford,False
contribution,Portland,OR,97220,20.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,141,Ahlam Osman 2024, Councilor District 3,batch-30555,participant,,,,3,2024,Ahlam Osman,ahlam osman,False
contribution,Portland,OR,97202,25.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,180.0,matchable,108,Eric Zimmerman 2024, Councilor District 4,batch-1567,participant,,,,4,2024,Eric Zimmerman,eric zimmerman,False
contribution,Portland,OR,97202,5.0,individual,contribution,cash,2024-08-10 12:00:00+00:00,45.0,matchable,115,Noah Ernst 2024, Councilor District 1,batch-30557,participant,,,,1,2024,Noah Ernst,noah ernst,False
